rounds,input_bit_index,output_bit_index,seed,rng_seed,samples,flip_count,flip_rate,baseline_delta
13,25,255,14,20274537,500,225,0.450000,-0.050000
13,25,255,15,20275537,500,254,0.508000,0.008000
13,25,255,16,20276537,500,261,0.522000,0.022000
13,25,255,17,20277537,500,232,0.464000,-0.036000
13,25,255,18,20278537,500,233,0.466000,-0.034000
13,25,255,19,20279537,500,239,0.478000,-0.022000
13,25,255,20,20280537,500,242,0.484000,-0.016000
13,26,255,1,20261538,500,242,0.484000,-0.016000
13,26,255,2,20262538,500,273,0.546000,0.046000
13,26,255,3,20263538,500,269,0.538000,0.038000
13,26,255,4,20264538,500,266,0.532000,0.032000
13,26,255,5,20265538,500,245,0.490000,-0.010000
13,26,255,6,20266538,500,248,0.496000,-0.004000
13,26,255,7,20267538,500,261,0.522000,0.022000
13,26,255,8,20268538,500,252,0.504000,0.004000
13,26,255,9,20269538,500,261,0.522000,0.022000
13,26,255,10,20270538,500,250,0.500000,0.000000
13,26,255,11,20271538,500,265,0.530000,0.030000
13,26,255,12,20272538,500,250,0.500000,0.000000
13,26,255,13,20273538,500,240,0.480000,-0.020000
13,26,255,14,20274538,500,236,0.472000,-0.028000
13,26,255,15,20275538,500,265,0.530000,0.030000
13,26,255,16,20276538,500,263,0.526000,0.026000
13,26,255,17,20277538,500,238,0.476000,-0.024000
13,26,255,18,20278538,500,256,0.512000,0.012000
13,26,255,19,20279538,500,251,0.502000,0.002000
13,26,255,20,20280538,500,257,0.514000,0.014000
13,27,255,1,20261539,500,254,0.508000,0.008000
13,27,255,2,20262539,500,251,0.502000,0.002000
13,27,255,3,20263539,500,253,0.506000,0.006000
13,27,255,4,20264539,500,234,0.468000,-0.032000
13,27,255,5,20265539,500,251,0.502000,0.002000
13,27,255,6,20266539,500,245,0.490000,-0.010000
13,27,255,7,20267539,500,254,0.508000,0.008000
13,27,255,8,20268539,500,252,0.504000,0.004000
13,27,255,9,20269539,500,256,0.512000,0.012000
13,27,255,10,20270539,500,252,0.504000,0.004000
13,27,255,11,20271539,500,253,0.506000,0.006000
13,27,255,12,20272539,500,247,0.494000,-0.006000
13,27,255,13,20273539,500,260,0.520000,0.020000
13,27,255,14,20274539,500,244,0.488000,-0.012000
13,27,255,15,20275539,500,246,0.492000,-0.008000
13,27,255,16,20276539,500,241,0.482000,-0.018000
13,27,255,17,20277539,500,261,0.522000,0.022000
13,27,255,18,20278539,500,252,0.504000,0.004000
13,27,255,19,20279539,500,241,0.482000,-0.018000
13,27,255,20,20280539,500,249,0.498000,-0.002000
13,28,255,1,20261540,500,271,0.542000,0.042000
13,28,255,2,20262540,500,237,0.474000,-0.026000
13,28,255,3,20263540,500,263,0.526000,0.026000
13,28,255,4,20264540,500,253,0.506000,0.006000
13,28,255,5,20265540,500,266,0.532000,0.032000
13,28,255,6,20266540,500,228,0.456000,-0.044000
13,28,255,7,20267540,500,268,0.536000,0.036000
13,28,255,8,20268540,500,252,0.504000,0.004000
13,28,255,9,20269540,500,226,0.452000,-0.048000
13,28,255,10,20270540,500,261,0.522000,0.022000
13,28,255,11,20271540,500,248,0.496000,-0.004000
13,28,255,12,20272540,500,245,0.490000,-0.010000
13,28,255,13,20273540,500,261,0.522000,0.022000
13,28,255,14,20274540,500,241,0.482000,-0.018000
13,28,255,15,20275540,500,258,0.516000,0.016000
13,28,255,16,20276540,500,254,0.508000,0.008000
13,28,255,17,20277540,500,250,0.500000,0.000000
13,28,255,18,20278540,500,258,0.516000,0.016000
13,28,255,19,20279540,500,259,0.518000,0.018000
13,28,255,20,20280540,500,255,0.510000,0.010000
13,29,255,1,20261541,500,260,0.520000,0.020000
13,29,255,2,20262541,500,257,0.514000,0.014000
13,29,255,3,20263541,500,260,0.520000,0.020000
13,29,255,4,20264541,500,253,0.506000,0.006000
13,29,255,5,20265541,500,236,0.472000,-0.028000
13,29,255,6,20266541,500,256,0.512000,0.012000
13,29,255,7,20267541,500,249,0.498000,-0.002000
13,29,255,8,20268541,500,246,0.492000,-0.008000
13,29,255,9,20269541,500,253,0.506000,0.006000
13,29,255,10,20270541,500,248,0.496000,-0.004000
13,29,255,11,20271541,500,248,0.496000,-0.004000
13,29,255,12,20272541,500,247,0.494000,-0.006000
13,29,255,13,20273541,500,232,0.464000,-0.036000
13,29,255,14,20274541,500,237,0.474000,-0.026000
13,29,255,15,20275541,500,264,0.528000,0.028000
13,29,255,16,20276541,500,246,0.492000,-0.008000
13,29,255,17,20277541,500,238,0.476000,-0.024000
13,29,255,18,20278541,500,253,0.506000,0.006000
13,29,255,19,20279541,500,237,0.474000,-0.026000
13,29,255,20,20280541,500,237,0.474000,-0.026000
13,30,255,1,20261542,500,228,0.456000,-0.044000
13,30,255,2,20262542,500,253,0.506000,0.006000
13,30,255,3,20263542,500,253,0.506000,0.006000
13,30,255,4,20264542,500,257,0.514000,0.014000
13,30,255,5,20265542,500,251,0.502000,0.002000
13,30,255,6,20266542,500,236,0.472000,-0.028000
13,30,255,7,20267542,500,237,0.474000,-0.026000
13,30,255,8,20268542,500,265,0.530000,0.030000
13,30,255,9,20269542,500,254,0.508000,0.008000
13,30,255,10,20270542,500,246,0.492000,-0.008000
13,30,255,11,20271542,500,249,0.498000,-0.002000
13,30,255,12,20272542,500,259,0.518000,0.018000
13,30,255,13,20273542,500,260,0.520000,0.020000
13,30,255,14,20274542,500,254,0.508000,0.008000
13,30,255,15,20275542,500,260,0.520000,0.020000
13,30,255,16,20276542,500,259,0.518000,0.018000
13,30,255,17,20277542,500,229,0.458000,-0.042000
13,30,255,18,20278542,500,246,0.492000,-0.008000
13,30,255,19,20279542,500,231,0.462000,-0.038000
13,30,255,20,20280542,500,231,0.462000,-0.038000
13,31,255,1,20261543,500,236,0.472000,-0.028000
13,31,255,2,20262543,500,244,0.488000,-0.012000
13,31,255,3,20263543,500,261,0.522000,0.022000
13,31,255,4,20264543,500,252,0.504000,0.004000
13,31,255,5,20265543,500,262,0.524000,0.024000
13,31,255,6,20266543,500,237,0.474000,-0.026000
13,31,255,7,20267543,500,250,0.500000,0.000000
13,31,255,8,20268543,500,246,0.492000,-0.008000
13,31,255,9,20269543,500,241,0.482000,-0.018000
13,31,255,10,20270543,500,245,0.490000,-0.010000
13,31,255,11,20271543,500,248,0.496000,-0.004000
13,31,255,12,20272543,500,254,0.508000,0.008000
13,31,255,13,20273543,500,273,0.546000,0.046000
13,31,255,14,20274543,500,243,0.486000,-0.014000
13,31,255,15,20275543,500,242,0.484000,-0.016000
13,31,255,16,20276543,500,240,0.480000,-0.020000
13,31,255,17,20277543,500,250,0.500000,0.000000
13,31,255,18,20278543,500,245,0.490000,-0.010000
13,31,255,19,20279543,500,262,0.524000,0.024000
13,31,255,20,20280543,500,267,0.534000,0.034000
13,32,255,1,20261544,500,235,0.470000,-0.030000
13,32,255,2,20262544,500,233,0.466000,-0.034000
13,32,255,3,20263544,500,249,0.498000,-0.002000
13,32,255,4,20264544,500,226,0.452000,-0.048000
13,32,255,5,20265544,500,247,0.494000,-0.006000
13,32,255,6,20266544,500,244,0.488000,-0.012000
13,32,255,7,20267544,500,221,0.442000,-0.058000
13,32,255,8,20268544,500,246,0.492000,-0.008000
13,32,255,9,20269544,500,247,0.494000,-0.006000
13,32,255,10,20270544,500,264,0.528000,0.028000
13,32,255,11,20271544,500,235,0.470000,-0.030000
13,32,255,12,20272544,500,257,0.514000,0.014000
13,32,255,13,20273544,500,229,0.458000,-0.042000
13,32,255,14,20274544,500,243,0.486000,-0.014000
13,32,255,15,20275544,500,267,0.534000,0.034000
13,32,255,16,20276544,500,233,0.466000,-0.034000
13,32,255,17,20277544,500,252,0.504000,0.004000
13,32,255,18,20278544,500,240,0.480000,-0.020000
13,32,255,19,20279544,500,250,0.500000,0.000000
13,32,255,20,20280544,500,264,0.528000,0.028000
13,33,255,1,20261545,500,255,0.510000,0.010000
13,33,255,2,20262545,500,265,0.530000,0.030000
13,33,255,3,20263545,500,270,0.540000,0.040000
13,33,255,4,20264545,500,244,0.488000,-0.012000
13,33,255,5,20265545,500,254,0.508000,0.008000
13,33,255,6,20266545,500,241,0.482000,-0.018000
13,33,255,7,20267545,500,234,0.468000,-0.032000
13,33,255,8,20268545,500,248,0.496000,-0.004000
13,33,255,9,20269545,500,242,0.484000,-0.016000
13,33,255,10,20270545,500,255,0.510000,0.010000
13,33,255,11,20271545,500,252,0.504000,0.004000
13,33,255,12,20272545,500,271,0.542000,0.042000
13,33,255,13,20273545,500,253,0.506000,0.006000
13,33,255,14,20274545,500,238,0.476000,-0.024000
13,33,255,15,20275545,500,261,0.522000,0.022000
13,33,255,16,20276545,500,252,0.504000,0.004000
13,33,255,17,20277545,500,254,0.508000,0.008000
13,33,255,18,20278545,500,271,0.542000,0.042000
13,33,255,19,20279545,500,272,0.544000,0.044000
13,33,255,20,20280545,500,247,0.494000,-0.006000
13,34,255,1,20261546,500,262,0.524000,0.024000
13,34,255,2,20262546,500,242,0.484000,-0.016000
13,34,255,3,20263546,500,241,0.482000,-0.018000
13,34,255,4,20264546,500,261,0.522000,0.022000
13,34,255,5,20265546,500,258,0.516000,0.016000
13,34,255,6,20266546,500,248,0.496000,-0.004000
13,34,255,7,20267546,500,234,0.468000,-0.032000
13,34,255,8,20268546,500,229,0.458000,-0.042000
13,34,255,9,20269546,500,253,0.506000,0.006000
13,34,255,10,20270546,500,248,0.496000,-0.004000
13,34,255,11,20271546,500,236,0.472000,-0.028000
13,34,255,12,20272546,500,230,0.460000,-0.040000
13,34,255,13,20273546,500,263,0.526000,0.026000
13,34,255,14,20274546,500,232,0.464000,-0.036000
13,34,255,15,20275546,500,235,0.470000,-0.030000
13,34,255,16,20276546,500,251,0.502000,0.002000
13,34,255,17,20277546,500,254,0.508000,0.008000
13,34,255,18,20278546,500,238,0.476000,-0.024000
13,34,255,19,20279546,500,250,0.500000,0.000000
13,34,255,20,20280546,500,240,0.480000,-0.020000
13,35,255,1,20261547,500,245,0.490000,-0.010000
13,35,255,2,20262547,500,239,0.478000,-0.022000
13,35,255,3,20263547,500,252,0.504000,0.004000
13,35,255,4,20264547,500,261,0.522000,0.022000
13,35,255,5,20265547,500,252,0.504000,0.004000
13,35,255,6,20266547,500,253,0.506000,0.006000
13,35,255,7,20267547,500,240,0.480000,-0.020000
13,35,255,8,20268547,500,252,0.504000,0.004000
13,35,255,9,20269547,500,253,0.506000,0.006000
13,35,255,10,20270547,500,259,0.518000,0.018000
13,35,255,11,20271547,500,240,0.480000,-0.020000
13,35,255,12,20272547,500,250,0.500000,0.000000
13,35,255,13,20273547,500,246,0.492000,-0.008000
13,35,255,14,20274547,500,257,0.514000,0.014000
13,35,255,15,20275547,500,253,0.506000,0.006000
13,35,255,16,20276547,500,249,0.498000,-0.002000
13,35,255,17,20277547,500,256,0.512000,0.012000
13,35,255,18,20278547,500,234,0.468000,-0.032000
13,35,255,19,20279547,500,247,0.494000,-0.006000
13,35,255,20,20280547,500,253,0.506000,0.006000
13,36,255,1,20261548,500,256,0.512000,0.012000
13,36,255,2,20262548,500,242,0.484000,-0.016000
13,36,255,3,20263548,500,255,0.510000,0.010000
13,36,255,4,20264548,500,252,0.504000,0.004000
13,36,255,5,20265548,500,241,0.482000,-0.018000
13,36,255,6,20266548,500,237,0.474000,-0.026000
13,36,255,7,20267548,500,247,0.494000,-0.006000
13,36,255,8,20268548,500,247,0.494000,-0.006000
13,36,255,9,20269548,500,248,0.496000,-0.004000
13,36,255,10,20270548,500,244,0.488000,-0.012000
13,36,255,11,20271548,500,258,0.516000,0.016000
13,36,255,12,20272548,500,268,0.536000,0.036000
13,36,255,13,20273548,500,250,0.500000,0.000000
13,36,255,14,20274548,500,244,0.488000,-0.012000
13,36,255,15,20275548,500,256,0.512000,0.012000
13,36,255,16,20276548,500,240,0.480000,-0.020000
13,36,255,17,20277548,500,236,0.472000,-0.028000
13,36,255,18,20278548,500,251,0.502000,0.002000
13,36,255,19,20279548,500,246,0.492000,-0.008000
13,36,255,20,20280548,500,273,0.546000,0.046000
13,37,255,1,20261549,500,240,0.480000,-0.020000
13,37,255,2,20262549,500,240,0.480000,-0.020000
13,37,255,3,20263549,500,277,0.554000,0.054000
13,37,255,4,20264549,500,238,0.476000,-0.024000
13,37,255,5,20265549,500,249,0.498000,-0.002000
13,37,255,6,20266549,500,255,0.510000,0.010000
13,37,255,7,20267549,500,242,0.484000,-0.016000
13,37,255,8,20268549,500,247,0.494000,-0.006000
13,37,255,9,20269549,500,248,0.496000,-0.004000
13,37,255,10,20270549,500,241,0.482000,-0.018000
13,37,255,11,20271549,500,285,0.570000,0.070000
13,37,255,12,20272549,500,270,0.540000,0.040000
13,37,255,13,20273549,500,228,0.456000,-0.044000
13,37,255,14,20274549,500,239,0.478000,-0.022000
13,37,255,15,20275549,500,262,0.524000,0.024000
13,37,255,16,20276549,500,237,0.474000,-0.026000
13,37,255,17,20277549,500,246,0.492000,-0.008000
13,37,255,18,20278549,500,260,0.520000,0.020000
13,37,255,19,20279549,500,231,0.462000,-0.038000
13,37,255,20,20280549,500,256,0.512000,0.012000
13,38,255,1,20261550,500,259,0.518000,0.018000
13,38,255,2,20262550,500,245,0.490000,-0.010000
13,38,255,3,20263550,500,260,0.520000,0.020000
13,38,255,4,20264550,500,241,0.482000,-0.018000
13,38,255,5,20265550,500,238,0.476000,-0.024000
13,38,255,6,20266550,500,245,0.490000,-0.010000
13,38,255,7,20267550,500,236,0.472000,-0.028000
13,38,255,8,20268550,500,254,0.508000,0.008000
13,38,255,9,20269550,500,236,0.472000,-0.028000
13,38,255,10,20270550,500,242,0.484000,-0.016000
13,38,255,11,20271550,500,248,0.496000,-0.004000
13,38,255,12,20272550,500,255,0.510000,0.010000
13,38,255,13,20273550,500,246,0.492000,-0.008000
13,38,255,14,20274550,500,245,0.490000,-0.010000
13,38,255,15,20275550,500,250,0.500000,0.000000
13,38,255,16,20276550,500,255,0.510000,0.010000
13,38,255,17,20277550,500,264,0.528000,0.028000
13,38,255,18,20278550,500,258,0.516000,0.016000
13,38,255,19,20279550,500,251,0.502000,0.002000
13,38,255,20,20280550,500,251,0.502000,0.002000
13,39,255,1,20261551,500,253,0.506000,0.006000
13,39,255,2,20262551,500,242,0.484000,-0.016000
13,39,255,3,20263551,500,234,0.468000,-0.032000
13,39,255,4,20264551,500,252,0.504000,0.004000
13,39,255,5,20265551,500,243,0.486000,-0.014000
13,39,255,6,20266551,500,256,0.512000,0.012000
13,39,255,7,20267551,500,246,0.492000,-0.008000
13,39,255,8,20268551,500,243,0.486000,-0.014000
13,39,255,9,20269551,500,242,0.484000,-0.016000
13,39,255,10,20270551,500,235,0.470000,-0.030000
13,39,255,11,20271551,500,251,0.502000,0.002000
13,39,255,12,20272551,500,253,0.506000,0.006000
13,39,255,13,20273551,500,265,0.530000,0.030000
13,39,255,14,20274551,500,266,0.532000,0.032000
13,39,255,15,20275551,500,249,0.498000,-0.002000
13,39,255,16,20276551,500,263,0.526000,0.026000
13,39,255,17,20277551,500,264,0.528000,0.028000
13,39,255,18,20278551,500,260,0.520000,0.020000
13,39,255,19,20279551,500,269,0.538000,0.038000
13,39,255,20,20280551,500,231,0.462000,-0.038000
13,40,255,1,20261552,500,248,0.496000,-0.004000
13,40,255,2,20262552,500,252,0.504000,0.004000
13,40,255,3,20263552,500,257,0.514000,0.014000
13,40,255,4,20264552,500,245,0.490000,-0.010000
13,40,255,5,20265552,500,251,0.502000,0.002000
13,40,255,6,20266552,500,247,0.494000,-0.006000
13,40,255,7,20267552,500,253,0.506000,0.006000
13,40,255,8,20268552,500,237,0.474000,-0.026000
13,40,255,9,20269552,500,241,0.482000,-0.018000
13,40,255,10,20270552,500,250,0.500000,0.000000
13,40,255,11,20271552,500,247,0.494000,-0.006000
13,40,255,12,20272552,500,251,0.502000,0.002000
13,40,255,13,20273552,500,238,0.476000,-0.024000
13,40,255,14,20274552,500,253,0.506000,0.006000
13,40,255,15,20275552,500,254,0.508000,0.008000
13,40,255,16,20276552,500,246,0.492000,-0.008000
13,40,255,17,20277552,500,262,0.524000,0.024000
13,40,255,18,20278552,500,252,0.504000,0.004000
13,40,255,19,20279552,500,243,0.486000,-0.014000
13,40,255,20,20280552,500,238,0.476000,-0.024000
13,41,255,1,20261553,500,253,0.506000,0.006000
13,41,255,2,20262553,500,246,0.492000,-0.008000
13,41,255,3,20263553,500,246,0.492000,-0.008000
13,41,255,4,20264553,500,240,0.480000,-0.020000
13,41,255,5,20265553,500,256,0.512000,0.012000
13,41,255,6,20266553,500,262,0.524000,0.024000
13,41,255,7,20267553,500,232,0.464000,-0.036000
13,41,255,8,20268553,500,243,0.486000,-0.014000
13,41,255,9,20269553,500,263,0.526000,0.026000
13,41,255,10,20270553,500,255,0.510000,0.010000
13,41,255,11,20271553,500,240,0.480000,-0.020000
13,41,255,12,20272553,500,247,0.494000,-0.006000
13,41,255,13,20273553,500,247,0.494000,-0.006000
13,41,255,14,20274553,500,233,0.466000,-0.034000
13,41,255,15,20275553,500,230,0.460000,-0.040000
13,41,255,16,20276553,500,249,0.498000,-0.002000
13,41,255,17,20277553,500,255,0.510000,0.010000
13,41,255,18,20278553,500,247,0.494000,-0.006000
13,41,255,19,20279553,500,256,0.512000,0.012000
13,41,255,20,20280553,500,243,0.486000,-0.014000
13,42,255,1,20261554,500,236,0.472000,-0.028000
13,42,255,2,20262554,500,249,0.498000,-0.002000
13,42,255,3,20263554,500,239,0.478000,-0.022000
13,42,255,4,20264554,500,246,0.492000,-0.008000
13,42,255,5,20265554,500,247,0.494000,-0.006000
13,42,255,6,20266554,500,262,0.524000,0.024000
13,42,255,7,20267554,500,253,0.506000,0.006000
13,42,255,8,20268554,500,258,0.516000,0.016000
13,42,255,9,20269554,500,261,0.522000,0.022000
13,42,255,10,20270554,500,246,0.492000,-0.008000
13,42,255,11,20271554,500,256,0.512000,0.012000
13,42,255,12,20272554,500,245,0.490000,-0.010000
13,42,255,13,20273554,500,236,0.472000,-0.028000
13,42,255,14,20274554,500,249,0.498000,-0.002000
13,42,255,15,20275554,500,255,0.510000,0.010000
13,42,255,16,20276554,500,245,0.490000,-0.010000
13,42,255,17,20277554,500,257,0.514000,0.014000
13,42,255,18,20278554,500,234,0.468000,-0.032000
13,42,255,19,20279554,500,260,0.520000,0.020000
13,42,255,20,20280554,500,245,0.490000,-0.010000
13,43,255,1,20261555,500,234,0.468000,-0.032000
13,43,255,2,20262555,500,235,0.470000,-0.030000
13,43,255,3,20263555,500,245,0.490000,-0.010000
13,43,255,4,20264555,500,257,0.514000,0.014000
13,43,255,5,20265555,500,253,0.506000,0.006000
13,43,255,6,20266555,500,260,0.520000,0.020000
13,43,255,7,20267555,500,249,0.498000,-0.002000
13,43,255,8,20268555,500,257,0.514000,0.014000
13,43,255,9,20269555,500,239,0.478000,-0.022000
13,43,255,10,20270555,500,279,0.558000,0.058000
13,43,255,11,20271555,500,260,0.520000,0.020000
13,43,255,12,20272555,500,230,0.460000,-0.040000
13,43,255,13,20273555,500,222,0.444000,-0.056000
13,43,255,14,20274555,500,281,0.562000,0.062000
13,43,255,15,20275555,500,251,0.502000,0.002000
13,43,255,16,20276555,500,257,0.514000,0.014000
13,43,255,17,20277555,500,257,0.514000,0.014000
13,43,255,18,20278555,500,263,0.526000,0.026000
13,43,255,19,20279555,500,257,0.514000,0.014000
13,43,255,20,20280555,500,258,0.516000,0.016000
13,44,255,1,20261556,500,260,0.520000,0.020000
13,44,255,2,20262556,500,255,0.510000,0.010000
13,44,255,3,20263556,500,251,0.502000,0.002000
13,44,255,4,20264556,500,254,0.508000,0.008000
13,44,255,5,20265556,500,243,0.486000,-0.014000
13,44,255,6,20266556,500,269,0.538000,0.038000
13,44,255,7,20267556,500,264,0.528000,0.028000
13,44,255,8,20268556,500,255,0.510000,0.010000
13,44,255,9,20269556,500,236,0.472000,-0.028000
13,44,255,10,20270556,500,261,0.522000,0.022000
13,44,255,11,20271556,500,240,0.480000,-0.020000
13,44,255,12,20272556,500,276,0.552000,0.052000
13,44,255,13,20273556,500,255,0.510000,0.010000
13,44,255,14,20274556,500,252,0.504000,0.004000
13,44,255,15,20275556,500,260,0.520000,0.020000
13,44,255,16,20276556,500,255,0.510000,0.010000
13,44,255,17,20277556,500,256,0.512000,0.012000
13,44,255,18,20278556,500,251,0.502000,0.002000
13,44,255,19,20279556,500,271,0.542000,0.042000
13,44,255,20,20280556,500,262,0.524000,0.024000
13,45,255,1,20261557,500,249,0.498000,-0.002000
13,45,255,2,20262557,500,270,0.540000,0.040000
13,45,255,3,20263557,500,252,0.504000,0.004000
13,45,255,4,20264557,500,230,0.460000,-0.040000
13,45,255,5,20265557,500,242,0.484000,-0.016000
13,45,255,6,20266557,500,246,0.492000,-0.008000
13,45,255,7,20267557,500,244,0.488000,-0.012000
13,45,255,8,20268557,500,241,0.482000,-0.018000
13,45,255,9,20269557,500,250,0.500000,0.000000
13,45,255,10,20270557,500,240,0.480000,-0.020000
13,45,255,11,20271557,500,234,0.468000,-0.032000
13,45,255,12,20272557,500,245,0.490000,-0.010000
13,45,255,13,20273557,500,274,0.548000,0.048000
13,45,255,14,20274557,500,245,0.490000,-0.010000
13,45,255,15,20275557,500,256,0.512000,0.012000
13,45,255,16,20276557,500,257,0.514000,0.014000
13,45,255,17,20277557,500,263,0.526000,0.026000
13,45,255,18,20278557,500,261,0.522000,0.022000
13,45,255,19,20279557,500,239,0.478000,-0.022000
13,45,255,20,20280557,500,227,0.454000,-0.046000
13,46,255,1,20261558,500,249,0.498000,-0.002000
13,46,255,2,20262558,500,251,0.502000,0.002000
13,46,255,3,20263558,500,257,0.514000,0.014000
13,46,255,4,20264558,500,254,0.508000,0.008000
13,46,255,5,20265558,500,250,0.500000,0.000000
13,46,255,6,20266558,500,259,0.518000,0.018000
13,46,255,7,20267558,500,224,0.448000,-0.052000
13,46,255,8,20268558,500,253,0.506000,0.006000
13,46,255,9,20269558,500,253,0.506000,0.006000
13,46,255,10,20270558,500,244,0.488000,-0.012000
13,46,255,11,20271558,500,259,0.518000,0.018000
13,46,255,12,20272558,500,249,0.498000,-0.002000
13,46,255,13,20273558,500,253,0.506000,0.006000
13,46,255,14,20274558,500,240,0.480000,-0.020000
13,46,255,15,20275558,500,250,0.500000,0.000000
13,46,255,16,20276558,500,239,0.478000,-0.022000
13,46,255,17,20277558,500,260,0.520000,0.020000
13,46,255,18,20278558,500,255,0.510000,0.010000
13,46,255,19,20279558,500,257,0.514000,0.014000
13,46,255,20,20280558,500,240,0.480000,-0.020000
